education/apply-for-education-benefits/application/1990e,/education/apply-for-education-benefits/application/1990E
education/apply-for-education-benefits/application/1990n,/education/apply-for-education-benefits/application/1990N
pension/application/527ez,/pension/application/527EZ
facility-locator,/facilities/
disability-benefits/claims-process/ratings/,/disability-benefits/eligibility/ratings/
disability-benefits/claims-process/presumed-disability/,/disability-benefits/eligibility/presumed-disability/
disability-benefits/claims-process/claim-types/,/disability-benefits/apply/claim-types/
disability-benefits/claims-process/evidence/,/disability-benefits/apply/evidence/
disability-benefits/claims-process/date/,/disability-benefits/after-you-apply/date/
/disability-benefits/claims-process/what-happens-after-rating/,/disability-benefits/after-you-apply/what-happens-after-rating/
disability-benefits/apply-for-benefits/help/,/disability-benefits/apply/help/
disability-benefits/apply-for-benefits/one-year/,/disability-benefits/apply/one-year/
disability-benefits/apply-for-benefits/ways/,/disability-benefits/apply/ways/
disability-benefits/conditions/exposure-to-hazardous-materials/ionizing-radiation,/disability-benefits/conditions/exposure-to-hazardous-materials/radiation-exposure/
disability-benefits/conditions/exposure-to-hazardous-materials/radiogenic-risk-activities,/disability-benefits/conditions/exposure-to-hazardous-materials/radiation-exposure/
disability-benefits/apply-for-benefits,/disability-benefits/apply/
education/apply-for-education-benefits,/education/apply/
gi-bill-comparison-tool/institutions,/gi-bill-comparison-tool/
employment/job-seekers/one-on-one,https://www.dol.gov/veterans/findajob/
employment/job-seekers/start,/employment/job-seekers/register-your-business/
employment/employers/post-a-job,/employment/employers/post-a-job
employment/employers/apprenticeship,https://www.dol.gov/apprenticeship/
employment/employers,https://www.dol.gov/veterans/hireaveteran/
employment/job-seekers/search-jobs,https://www.dol.gov/veterans/findajob/
health/appointments.asp,/health-care/schedule-view-va-appointments/
burials-and-memorials/bereavement-counseling/,/burials-memorials/bereavement-counseling/
burials-and-memorials/survivor-and-dependent-benefits/compensation/,/burials-memorials/dependency-indemnity-compensation/
burials-and-memorials/eligibility/,/burials-memorials/eligibility/
burials-and-memorials/,/burials-memorials/
burials-and-memorials/honor/headstones-markers-medallions/,/burials-memorials/memorial-items/headstones-markers-medallions/
burials-and-memorials/honor/,/burials-memorials/memorial-items/
burials-and-memorials/honor/flags-and-memorial-certificates/,/burials-memorials/memorial-items/presidential-memorial-certificates/
burials-and-memorials/burial-planning/,/burials-memorials/plan-a-burial/
burials-and-memorials/pre-need/after-you-apply/,/burials-memorials/pre-need-eligibility/after-you-apply/
burials-and-memorials/pre-need/,/burials-memorials/pre-need-eligibility/
burials-and-memorials/survivor-and-dependent-benefits/burial-costs/,/burials-memorials/veterans-burial-allowance/
employment/vocational-rehab-and-employment/family-members/,/careers-employment/dependent-benefits/
education/tools-programs/education-career-counseling/,/careers-employment/education-and-career-counseling/
employment/job-seekers/family-members/,/careers-employment/family-resources/
employment/,/careers-employment/
employment/job-seekers/register-your-business/,/careers-employment/veteran-owned-business-support/
employment/vocational-rehab-and-employment/external-resources/,/careers-employment/veteran-resources/
employment/vocational-rehab-and-employment/vetsuccess/,/careers-employment/vetsuccess-on-campus/
employment/vocational-rehab-and-employment/eligibility/,/careers-employment/vocational-rehabilitation/eligibility/
employment/vocational-rehab-and-employment/apply-vre/,/careers-employment/vocational-rehabilitation/how-to-apply/
employment/vocational-rehab-and-employment/ides/,/careers-employment/vocational-rehabilitation/ides/
employment/vocational-rehab-and-employment/,/careers-employment/vocational-rehabilitation/
employment/vocational-rehab-and-employment/service-disabled/independent-living/,/careers-employment/vocational-rehabilitation/programs/independent-living/
employment/vocational-rehab-and-employment/service-disabled/,/careers-employment/vocational-rehabilitation/programs/
employment/vocational-rehab-and-employment/service-disabled/new-skills/,/careers-employment/vocational-rehabilitation/programs/long-term-services/
employment/vocational-rehab-and-employment/service-disabled/job-search-and-counseling/,/careers-employment/vocational-rehabilitation/programs/rapid-access-to-employment/
employment/vocational-rehab-and-employment/service-disabled/return-to-job/,/careers-employment/vocational-rehabilitation/programs/reemployment/
employment/vocational-rehab-and-employment/service-disabled/small-business-training/,/careers-employment/vocational-rehabilitation/programs/self-employment/
disability-benefits/after-you-apply/what-happens-after-rating/,/disability/about-disability-ratings/after-you-get-a-rating/
disability-benefits/after-you-apply/date/,/disability/about-disability-ratings/effective-date/
disability-benefits/eligibility/ratings/,/disability/about-disability-ratings/
disability-benefits/after-you-apply/,/disability/after-you-file-claim/
disability-benefits/conditions/pow/,/disability/eligibility/former-pows/
disability-benefits/conditions/exposure-to-hazardous-materials/agent-orange/c-123/,/disability/eligibility/hazardous-materials-exposure/agent-orange/c-123-aircraft/
disability-benefits/conditions/exposure-to-hazardous-materials/agent-orange/,/disability/eligibility/hazardous-materials-exposure/agent-orange/
disability-benefits/conditions/exposure-to-hazardous-materials/agent-orange/navy-coast-guard/,/disability/eligibility/hazardous-materials-exposure/agent-orange/navy-coast-guard-ships-vietnam/
disability-benefits/conditions/exposure-to-hazardous-materials/agent-orange/non-hodgkins/,/disability/eligibility/hazardous-materials-exposure/agent-orange/non-hodgkins-lymphoma/
disability-benefits/conditions/exposure-to-hazardous-materials/agent-orange/registry-health-exam/,/disability/eligibility/hazardous-materials-exposure/agent-orange/registry-health-exam/
disability-benefits/conditions/exposure-to-hazardous-materials/agent-orange/diseases/,/disability/eligibility/hazardous-materials-exposure/agent-orange/related-diseases/
disability-benefits/conditions/exposure-to-hazardous-materials/agent-orange/service-inside/,/disability/eligibility/hazardous-materials-exposure/agent-orange/service-in-vietnam-korea/
disability-benefits/conditions/exposure-to-hazardous-materials/agent-orange/service-outside/,/disability/eligibility/hazardous-materials-exposure/agent-orange/service-outside-vietnam-korea/
disability-benefits/conditions/exposure-to-hazardous-materials/agent-orange/test-storage/,/disability/eligibility/hazardous-materials-exposure/agent-orange/testing-storage-areas/
disability-benefits/conditions/exposure-to-hazardous-materials/agent-orange/thailand-military-bases/,/disability/eligibility/hazardous-materials-exposure/agent-orange/thailand-military-bases/
disability-benefits/conditions/exposure-to-hazardous-materials/agent-orange/water-vietnam/,/disability/eligibility/hazardous-materials-exposure/agent-orange/vietnam-waters/
disability-benefits/conditions/exposure-to-hazardous-materials/asbestos/,/disability/eligibility/hazardous-materials-exposure/asbestos/
disability-benefits/conditions/exposure-to-hazardous-materials/contaminated-drinking-water-at-camp-lejeune/,/disability/eligibility/hazardous-materials-exposure/camp-lejeune-water-contamination/
disability-benefits/conditions/exposure-to-hazardous-materials/gulf-war-illness-from-service-in-afghanistan/,/disability/eligibility/hazardous-materials-exposure/gulf-war-illness-afghanistan/
disability-benefits/conditions/exposure-to-hazardous-materials/gulf-war-illness/,/disability/eligibility/hazardous-materials-exposure/gulf-war-illness-southwest-asia/
disability-benefits/conditions/exposure-to-hazardous-materials/,/disability/eligibility/hazardous-materials-exposure/
disability-benefits/conditions/exposure-to-hazardous-materials/radiation-exposure/,/disability/eligibility/hazardous-materials-exposure/ionizing-radiation/
disability-benefits/conditions/exposure-to-hazardous-materials/mustard-gas/,/disability/eligibility/hazardous-materials-exposure/mustard-gas-lewisite/
disability-benefits/conditions/exposure-to-hazardous-materials/project112-SHAD/,/disability/eligibility/hazardous-materials-exposure/project-112-shad/
disability-benefits/conditions/exposure-to-hazardous-materials/specific-environmental-hazards/,/disability/eligibility/hazardous-materials-exposure/specific-environmental-hazards/
disability-benefits/eligibility/one-year/,/disability/eligibility/illnesses-within-one-year-of-discharge/
disability-benefits/eligibility/,/disability/eligibility/
disability-benefits/conditions/,/disability/eligibility/
disability-benefits/conditions/ptsd/,/disability/eligibility/ptsd/
disability-benefits/conditions/special-claims/title-38-USC-1151/,/disability/eligibility/special-claims/1151-claims-title-38/
disability-benefits/conditions/special-claims/automobile/,/disability/eligibility/special-claims/automobile-allowance-adaptive-equipment/
disability-benefits/conditions/exposure-to-hazardous-materials/birth-defects/,/disability/eligibility/special-claims/birth-defects/
disability-benefits/conditions/special-claims/clothing/,/disability/eligibility/special-claims/clothing-allowance/
disability-benefits/conditions/special-claims/dentistry/,/disability/eligibility/special-claims/dental-care/
disability-benefits/conditions/special-claims/,/disability/eligibility/special-claims/
disability-benefits/conditions/special-claims/convalescence/,/disability/eligibility/special-claims/temporary-increase-after-surgery-or-cast/
disability-benefits/conditions/special-claims/hospitalization/,/disability/eligibility/special-claims/temporary-increase-for-time-in-hospital/
disability-benefits/conditions/special-claims/prestabilization/,/disability/eligibility/special-claims/temporary-rating-prestabilization/
disability-benefits/conditions/special-claims/individual-unemployability/,/disability/eligibility/special-claims/unemployability/
disability-benefits/claims-appeal/hearings/,/disability/file-an-appeal/board-of-veterans-appeals/
disability-benefits/claims-appeal/,/disability/file-an-appeal/
disability-benefits/claims-appeal/request-a-priority-review/,/disability/file-an-appeal/request-priority-review/
disability-benefits/apply/help/,/disability/get-help-filing-claim/
disability-benefits/apply/evidence/decision-ready-claims/,/disability/how-to-file-claim/evidence-needed/decision-ready-claims/
disability-benefits/apply/evidence/fully-developed-disability-claims/,/disability/how-to-file-claim/evidence-needed/fully-developed-claims/
disability-benefits/apply/evidence/,/disability/how-to-file-claim/evidence-needed/
disability-benefits/apply/evidence/standard-disability-claims/,/disability/how-to-file-claim/evidence-needed/standard-claims/
disability-benefits/apply/,/disability/how-to-file-claim/
disability-benefits/apply/supplemental-forms/,/disability/how-to-file-claim/supplemental-forms/
disability-benefits/apply/claim-types/,/disability/how-to-file-claim/when-to-file/
disability-benefits/apply/claim-types/predischarge-claim/overseas/,/disability/how-to-file-claim/when-to-file/pre-discharge-claim/file-while-overseas/
disability-benefits/apply/claim-types/predischarge-claim/,/disability/how-to-file-claim/when-to-file/pre-discharge-claim/
disability-benefits/,/disability/
disability-benefits/after-you-apply/VA-claim-exam/,/disability/va-claim-exam/
education/work-learn/co-op-training/,/education/about-gi-bill-benefits/how-to-use-benefits/co-op-training/
education/work-learn/non-traditional/correspondence-training/,/education/about-gi-bill-benefits/how-to-use-benefits/correspondence-training/
education/advanced-training-and-certifications/entrepreneurship-training/,/education/about-gi-bill-benefits/how-to-use-benefits/entrepreneurship-training/
education/advanced-training-and-certifications/flight-training/,/education/about-gi-bill-benefits/how-to-use-benefits/flight-training/
education/work-learn/non-traditional/accelerated-payments/,/education/about-gi-bill-benefits/how-to-use-benefits/high-tech-programs/
education/work-learn/non-college-degree-program/,/education/about-gi-bill-benefits/how-to-use-benefits/non-college-degree-programs/
education/work-learn/job-and-apprenticeship/,/education/about-gi-bill-benefits/how-to-use-benefits/on-the-job-training-apprenticeships/
education/work-learn/non-traditional/independent-distance-learning/,/education/about-gi-bill-benefits/how-to-use-benefits/online-distance-learning/
education/gi-bill/foreign-programs/,/education/about-gi-bill-benefits/how-to-use-benefits/study-at-foreign-schools/
education/advanced-training-and-certifications/licensing-certification/,/education/about-gi-bill-benefits/how-to-use-benefits/test-fees/
education/advanced-training-and-certifications/national-testing-program/,/education/about-gi-bill-benefits/how-to-use-benefits/test-fees/
education/gi-bill/tuition-assistance/,/education/about-gi-bill-benefits/how-to-use-benefits/tuition-assistance-top-up/
education/gi-bill/tutorial-assistance/,/education/about-gi-bill-benefits/how-to-use-benefits/tutor-assistance/
education/gi-bill/higher-learning/,/education/about-gi-bill-benefits/how-to-use-benefits/undergraduate-graduate-programs/
education/work-learn/workstudy/,/education/about-gi-bill-benefits/how-to-use-benefits/work-study/
education/gi-bill/,/education/about-gi-bill-benefits/
education/gi-bill/buy-up-program/,/education/about-gi-bill-benefits/montgomery-active-duty/buy-up/
education/gi-bill/montgomery-active-duty/,/education/about-gi-bill-benefits/montgomery-active-duty/
education/gi-bill/montgomery-selected-reserve/,/education/about-gi-bill-benefits/montgomery-selected-reserve/
education/gi-bill/post-9-11/,/education/about-gi-bill-benefits/post-9-11/
education/gi-bill/yellow-ribbon/,/education/about-gi-bill-benefits/post-9-11/yellow-ribbon-program/
education/tools-programs/careerscope/,/careers-employment/careerscope-skills-assessment/
education/tools-programs/locate-a-school/,/education/choosing-a-school/
education/tools-programs/principles-excellence-program/,/education/choosing-a-school/principles-of-excellence/
education/apply/,/education/how-to-apply/
education/other-educational-assistance-programs/,/education/other-va-education-benefits/
education/other-educational-assistance-programs/call-to-service/,/education/other-va-education-benefits/national-call-to-service-program/
education/other-educational-assistance-programs/reap/,/education/other-va-education-benefits/reap/
education/other-educational-assistance-programs/veap/,/education/other-va-education-benefits/veap/
education/gi-bill/survivors-dependent-assistance/dependents-education/,/education/survivor-dependent-benefits/dependents-education-assistance/
education/gi-bill/survivors-dependent-assistance/fry-scholarship/,/education/survivor-dependent-benefits/fry-scholarship/
education/gi-bill/survivors-dependent-assistance/,/education/survivor-dependent-benefits/
education/gi-bill/transfer/,/education/transfer-post-9-11-gi-bill-benefits/
health-care/affordable-care-act/,/health-care/about-affordable-care-act/
health-care/about-va-health-care/dental-care/,/health-care/about-va-health-benefits/dental-care/
health-care/about-va-health-care/,/health-care/about-va-health-benefits/
health-care/about-va-health-care/assisted-living-and-home-health-care/,/health-care/about-va-health-benefits/long-term-care/
health-care/about-va-health-care/va-health-care-and-other-insurance/,/health-care/about-va-health-benefits/va-health-care-and-other-insurance/
health-care/about-va-health-care/vision-care/blind-and-low-vision-veterans/,/health-care/about-va-health-benefits/vision-care/blind-low-vision-rehab-services/
health-care/about-va-health-care/vision-care/,/health-care/about-va-health-benefits/vision-care/
health-care/about-va-health-care/where-you-get-care/,/health-care/about-va-health-benefits/where-you-go-for-care/
health-care/about-va-health-care/your-care-team/,/health-care/about-va-health-benefits/your-care-team/
health-care/family-caregiver-health-benefits/CHAMPVA/,/health-care/family-caregiver-benefits/champva/
health-care/family-caregiver-health-benefits/comprehensive-assistance-family-caregivers/,/health-care/family-caregiver-benefits/comprehensive-assistance/
health-care/family-caregiver-health-benefits/,/health-care/family-caregiver-benefits/
health-care/health-conditions/exposure-to-hazardous-materials/,/health-care/health-needs-conditions/chemical-hazardous-materials-exposure/
health-care/health-conditions/conditions-related-to-service-era/cold-war-era/,/health-care/health-needs-conditions/health-issues-related-to-service-era/cold-war/
health-care/health-conditions/conditions-related-to-service-era/gulf-war/,/health-care/health-needs-conditions/health-issues-related-to-service-era/gulf-war/
health-care/health-conditions/conditions-related-to-service-era/,/health-care/health-needs-conditions/health-issues-related-to-service-era/
health-care/health-conditions/conditions-related-to-service-era/iraq-war/,/health-care/health-needs-conditions/health-issues-related-to-service-era/iraq-war/
health-care/health-conditions/conditions-related-to-service-era/korean-war/,/health-care/health-needs-conditions/health-issues-related-to-service-era/korean-war/
health-care/health-conditions/conditions-related-to-service-era/operation-enduring-freedom/,/health-care/health-needs-conditions/health-issues-related-to-service-era/operation-enduring-freedom/
health-care/health-conditions/conditions-related-to-service-era/vietnam-war/,/health-care/health-needs-conditions/health-issues-related-to-service-era/vietnam-war/
health-care/health-conditions/conditions-related-to-service-era/world-war-ii/,/health-care/health-needs-conditions/health-issues-related-to-service-era/world-war-ii/
health-care/health-conditions/,/health-care/health-needs-conditions/
health-care/health-conditions/mental-health/depression/,/health-care/health-needs-conditions/mental-health/depression/
health-care/health-conditions/mental-health/,/health-care/health-needs-conditions/mental-health/
health-care/health-conditions/mental-health/ptsd/,/health-care/health-needs-conditions/mental-health/ptsd/
health-care/health-conditions/mental-health/suicide-prevention/,/health-care/health-needs-conditions/mental-health/suicide-prevention/
health-care/health-conditions/military-sexual-trauma/,/health-care/health-needs-conditions/military-sexual-trauma/
health-care/health-conditions/substance-use-problems,/health-care/health-needs-conditions/substance-use-problems/
health-care/health-conditions/womens-health-care-needs/,/health-care/health-needs-conditions/womens-health-needs/
health-care/apply,/health-care/how-to-apply/
health-care/prescriptions,/health-care/refill-track-prescriptions/
health-care/schedule-an-appointment/,/health-care/schedule-view-va-appointments/
housing-assistance/adaptive-housing-grants/,/housing-assistance/disability-housing-grants/
housing-assistance/home-loans/apply-for-certificate-of-eligibility/,/housing-assistance/home-loans/how-to-apply/
housing-assistance/home-loans/loan-options/cash-out-refinance/,/housing-assistance/home-loans/loan-types/cash-out-loan/
housing-assistance/home-loans/loan-options/,/housing-assistance/home-loans/loan-types/
housing-assistance/home-loans/loan-options/irrrl/,/housing-assistance/home-loans/loan-types/interest-rate-reduction-loan/
housing-assistance/home-loans/loan-options/nadl/,/housing-assistance/home-loans/loan-types/native-american-direct-loan/
housing-assistance/home-loans/loan-options/purchase-loan/,/housing-assistance/home-loans/loan-types/purchase-loan/
life-insurance/options-and-eligibility/fsgli/,/life-insurance/options-eligibility/fsgli/
life-insurance/options-and-eligibility/,/life-insurance/options-eligibility/
life-insurance/options-and-eligibility/s-dvi/,/life-insurance/options-eligibility/s-dvi/
life-insurance/options-and-eligibility/sgli/,/life-insurance/options-eligibility/sgli/
life-insurance/options-and-eligibility/tsgli/,/life-insurance/options-eligibility/tsgli/
life-insurance/options-and-eligibility/vgli/,/life-insurance/options-eligibility/vgli/
life-insurance/options-and-eligibility/vmli/,/life-insurance/options-eligibility/vmli/
life-insurance/disabled-and-terminally-ill/,/life-insurance/totally-disabled-or-terminally-ill/
pension/apply/fully-developed-claim/,/pension/how-to-apply/fully-developed-claim/
pension/apply/,/pension/how-to-apply/
pension/pension-management-center/,/pension/pension-management-centers/
pension/survivors-pension/rates/,/pension/survivors-pension-rates/
pension/rates/,/pension/veterans-pension-rates/
download-va-letters,/records/download-va-letters
faq/,/sign-in-faq/
health-care/medical-information-terms-conditions/,/health-care/
beta-enrollment/claim-increase/,/disability-benefits/apply/form-526-disability-claim/
disability-benefits/increase-claims-testing/,/disability-benefits/apply/form-526-disability-claim/
disability-benefits/track-claims,/claim-or-appeal-status
education/apply-for-education-benefits/,/education/how-to-apply/
education/apply-for-education-benefits/regional-office/,/education/how-to-apply/
families-caregivers/,/
id-card-beta/,/records/get-veteran-id-cards/
signin/,/
education/tools-programs/,/education/about-gi-bill-benefits/how-to-use-benefits/
education/work-learn/,/education/about-gi-bill-benefits/how-to-use-benefits/
education/work-learn/non-traditional/,/education/about-gi-bill-benefits/how-to-use-benefits/
education/advanced-training-and-certifications/,/education/about-gi-bill-benefits/how-to-use-benefits/
burials-and-memorials/find-a-cemetery/,https://www.cem.va.gov/cems/listcem.asp
health-care/health-records,/health-care/get-medical-records
employment/employers/support-veteran-employees/,/careers-employment/
employment/job-seekers/,/careers-employment/
employment/job-seekers/alternative/,/careers-employment/
employment/job-seekers/career-fairs/,/careers-employment/
employment/job-seekers/create-resume/,/careers-employment/
employment/job-seekers/employment-support/,/careers-employment/
employment/job-seekers/federal-employment/,/careers-employment/
employment/job-seekers/interest-profiler/,/careers-employment/
employment/job-seekers/less-than-one-year/,/careers-employment/
employment/job-seekers/military-transcripts/,/careers-employment/
employment/job-seekers/register-your-business/counseling/,/careers-employment/veteran-owned-business-support/
employment/job-seekers/register-your-business/register/,/careers-employment/veteran-owned-business-support/
employment/job-seekers/service-disabled/,/careers-employment/
employment/job-seekers/skills-translator/,/careers-employment/
employment/job-seekers/unemployment-support/,/careers-employment/
dashboard/,/my-va/
health-care/messaging/,/health-care/secure-messaging/
health-care/prescriptions/,/health-care/refill-track-prescriptions/
healthcare/,/health-care/
veteran-id-card,/records/get-veteran-id-cards
welcome-to-va/,/welcome-kit/
facilities/,/find-locations/
employment/commitments,https://www.hirevets.gov/
employment/employer-list,/careers-employment/
employment/download_employers,/careers-employment/
